110,"Kotagiri Medical Fellowship Hospital Kotagiri Medical Fellowship Trust, Mission Compound, Kotagiri 643217, The Nilgiris, Tamil Nadu.",Ph: 91 4266 271737 kmfoffice@kmf-kotagiri.org Dr Jason Thomas Ph: 91 9585259479 Dr Tony Abraham Ph: 91 9840648297,www.kmf-kotagiri.org/,tamil nadu,11.4347222,76.8596689
111,"Acharya Tulsi Regional Cancer Treatment & Research Institute (RCC) Associated Group of Hospitals, S. P. Medical College, Bikaner 334003, Rajasthan.","Dr. Mohd. Yunus Khilji (Astt. Prof, Dept. of Anaesthaesia) Ph: 91 8587858715 mykshz@gmail.com Dr. Raj kumar Nirban (ATRCTRI, Bikaner) Ph: 91 9461046334 dr.rknirban@gmail.com",,rajasthan,28.0115515,73.3268128
112,"Sanchetee Hospital & Cancer Institute 429 Pal Link Road, Jodhpur, Rajasthan.","Dr Suresh Sanchetee Ph: 91 291 2752666, 91 291 2753666 Fax: 91 291 2623850 rccure@sify.com",,rajasthan,26.272475,72.987435
113,"Bhagwan Mahaveer Cancer Hospital & Research Centre Jawahar Lal Nehru Marg,	 Jaipur 302017, Rajasthan.","Dr. Anjum S. Khan Joad Ph: 91 9828915257, 91 141 2700107, 91 141 2702120, 91 141 2702106, 91 141 2702899 anjumjoad@gmail.com, iapcjaipur@gmail.com. info@bmchrc.org, bmchrc@hotmail.com",www.bmchrc.org,rajasthan,26.8632491,75.8058861
114,"Khailshanker Durlabhji Avedna Ashram Jaipur, Rajasthab.",Sister Nicolette Ph: 91 141 2556251,,rajasthan,26.8944003,75.8129079
115,"Rabindranath Tagore Hospital Udaipur, Rajasthan.",Dr. Lalit Kumar Raigar Ph: 91 9414352823,,rajasthan,24.588215,73.6949805
116,"Sawai Mansingh Hospital Jaipur, Rajasthan.",Dr. Shantanu Sharma Ph: 91 9828246180 docshantanusharma@yahoo.co.in Dr. Ashwin Mathur Ph: 91 9829038756 drmathurashwin@gmail.com,,rajasthan,26.9066514,75.8168866
117,"Kota Stone Mariam Hospital Institute of Franciscan Sisters of St. Mary of the Angels, Dist: Kota, Ramganjmandi 326519, Rajasthan.",Sr. Dr. Vinaya Edappilly Ph: 91 8107452860 vinayafsma@ymail.com,Supported by Catholic Health Association of India (CHAI).,rajasthan,24.647606,75.9495523
118,"Shri Ram Cancer Center Mahatma Gandhi Medical College & Hospital, RIICO, Institutional Area, Sitapura, Tonk Road,  Jaipur 302022, Rajasthan.",Dr. Nipun Lamba Ph: 91 9529725485 dr.nipunlamba@yahoo.com Dr. Preeti Soni Ph: 91 7976309314,www.mgumst.org,rajasthan,26.7693761,75.8544224
119,"Palliative Care Department at Oral Medicine and Radiology Pacific Dental College and Hospital, Airport Road, Debari,  Udaipur 313024., Rajasthan.","Dr. Mohit Paul Ph: 91 8233263559, 91 9414049864, 91 96729178660, 91 9672917861 ext 239 drmohitpalsingh@gmail.com",,rajasthan,24.6028551,73.7981996
120,"AIIMS Jodhpur Room No 532, 5th floor, OPD block, AIIMS Jodhpur, Jodhpur 342005, Rajasthan.",Ph: 91 9414084584 pcaiimsjdh@gmail.com Dr. Manoj Kamal Ph: 91 9414803554,,rajasthan,26.2562262,73.002299
121,"Ludhiana Christian Medical College & Hospital Palliative Care Clinic Dept. of Anaesthesia, CMC, Ludhiana 141008, Punjab.","Dr. William Bhatti, Director	 directorcmcl@gmail.com Ph: 91 161 2115002, 91 161 2115003, 91 161 2115150, 91 161 2600685, 91 161 2600270 cmcmissions@gmail.com",www.cmcludhiana.in,punjab,30.9109722,75.8635702
122,"CanSupport Amritsar Amritsar Sewa Samiti Hospital, Beri Gate, Amritsar, Punjab",Ph: 91 9501887956,,punjab,31.634787,74.8625739
123,"CanSupport Ganpati Enclave, Bathinda, Punjab.",Ph: 91 9315905178,,punjab,30.174233,74.9555928
124,"Dayanand Medical College Ludhiana, Punjab.",Ph: 91 161 4688800 Dr. Kunal Jain (Medical Oncologist) dr_kunal_jain@dmch.edu,,punjab,30.916593,75.8356562
125,"Govt. Medical College H. No. - 61, GGS Medical Campus, Sadique Road, Faridkot 151203, Punjab.","Dr. Gurkiran Kaur Sidhu (Astt. Prof., Dept. of Anaesthesia) Ph: 91 9876766522 sugarsidhu2007@rediffmail.com Dr Raja Paramjeet Singh Banipal (Astt. Prof., Dept. of Radiotherapy) Ph: 91 9646912340",,punjab,30.6821306,74.7410593
126,"Global Cancer Concern India Regional Office 	 H. No - 10, Sant Fateh Singh Nagar, Dugri Road, Ludhiana 141002, Punjab.",Ph: 91 161 4644031,,punjab,30.884725,75.84804
127,"Global Cancer Concern India C/O Yashpal Karyana Store, Saili Kuliyan,  Pathankot 145001, Punjab.",Sukhdeep Gill Ph: 91 9815888553 northzone@gcci.org.in,,punjab,19.2338453,72.8562916
128,"St. Joseph's Hospital Catholic Institute of Carmelite Sisters, Ram Colony Camp, Dist.: Hoshiarpur, PIN 146001, Punjab.","Dr. Sr.Jessy Joseph PH.: 91 8437493242, 91 8437559984 (WA) jessymariajmj@gmail.com",Supported by Catholic Health Association of India (CHAI).,punjab,31.4985846,75.9466063
129,"Christu Jyoti Hospital The Association of Sisters of Destitute, Post: Amloh; Village: Bhadal Thuha, Dist.: Fathegarh Saheb, PIN 147203, Punjab.",Sr. Dr. Lilly Thomas Soubhagya Ph: 91 8146443347 jesausd7@rediffmail.com,Supported by Catholic Health Association of India (CHAI).,punjab,30.589598,76.2356007
130,"Sri Guru Ram Das Hospice and Home Based Palliative Care Sri Guru Ram Das University of Health Sciences, Village Mallunangal, Loharka Road,  Amritsar 143001, Punjab.",Dr. Harjot Singh Ph: 91 9914420756 hsingh.spm@sgrdimsr.in Dr. Paramjot Bindra Ph: 91 7837204492,www.sgrduhs.in,punjab,31.634752,74.9685555
131,"Pain Clinic Department of Anesthesiology, Mahatma Gandhi Medical College & Research Institute, Pillaiyarkuppam,  Pondicherry 607403.",Dr. Dewan Roshan Singh Ph: 91 413 2615449 - 58,,pondicherry,11.812002,79.778101
132,"Sri Venkateshwaraa Medical College Hospital & Research Centre Pondy-Villupuram Main Road,  Ariyur, Puducherry 605102.",Dr. Srikant Ph: 91 9489325306 srikantlatha@gmail.com,,pondicherry,11.903647,79.7016602
133,"Pain and Palliative Care Unit Sri Manakula Vinayagar Medical College and Hospital, Kalitheerthalkuppam, Puducherry 605107, Pondicherry.",Ph: 91 4132643000 Dr. Suguna E Ph: 91 7502254164 Dr. Vinayagamoorthy V 91 9894135452,,pondicherry,11.9213856,79.628235
134,"Palliative Care Unit Acharya Harihar Postgraduate Institute Of  Cancer, Manglabag, Cuttack 753007, Odisha.",Ph: 91 6712304264 ahrccdirector@gmail.com Dr. Sumita Mohanty Ph: 91 9437022633 dr_sumita2007@yahoo.com Dr. Rajat Das Ph: 91 9437268892,www.ahrcc.in,odisha,20.4732416,85.8872731
135,"Pain & Palliative Clinic Dept. Of Anesthesiology, All India Institute of Medical Sciences (AIIMS), Sijua, Patrapada, Bhubaneshwar 751019, Odisha.",Prof. Sukdev Nayak Ph: 91 674 2476400 sukdev.nayak@gmail.com Dr. Subhashree Das,aiimsbhubaneswar.nic.in,odisha,20.231832,85.7749943
136,"Health Village Hospital,   Plot no. 15/1, Civic center, Bhubaneswar -751015, Odisha.","Ph: 91 7064427700 / 01 painfreeodisha@gmail.com, healthvillagehospital@yahoo.in Dr. Shovan Kumar Rath Ph: 91 7606002165",www.painfreeodisha.com www.healthvillagehospital.com,odisha,20.294707,85.816483
137,"Carcinova Cancer Hospital,  Nuapatna, Cuttack, Odisha.",Ph: 91 9438163280 painfreeodisha@gmail.com Dr. Shovan Kumar Rath Ph: 91 7606002165,www.painfreeodisha.com www.carcinova.in,odisha,20.5230948,85.8284787
138,"Amrit Dhara Palliative Care Centre Amrit Dhara Palliative Care Trust, Plot no 398/4218, Laxmi Nagar, Patia, Bhubaneshwar 751024, Odisha.",Ph: 91 9668609666 wecare@amritdhara.org.in Dr. Mami Parija Ph: 91 8093060121 Namrata Ratha Ph: 91 9819586956,Brochure,odisha,20.3436785,85.8251908
139,"Bagchi Karunashrya Palliative care Centre Ground Floor, Odisha JEE Office, Jagmara,Gandamunda, Pokhariput, Bhubaneswar 751030, Odisha.","Ph: 91 6742914450, 91 9938207111 info@karunashrya.org Dr. Babita Varkey Ph: 91 8105611677 Mr. Gyana Mohapatra Ph: 91 9439040840",www.karunashraya.org,odisha,20.2462815,85.8081338
140,"Sum Ultimate Hospital Sum Ultimate Medicare, Kalinga Nagar,  Bhubaneswar 751003, Odisha.",Dr. Jyoti Prakash Samal Ph: 91 9337586159 jyoti.samal@gmail.com,,odisha,20.2830483,85.7725506
141,"Eden Pain & Palliative Care / Elderly Care Eden Medical Centre, Kashiram Road, (Near Sub-Jail), Dimapur 797112, Nagaland.",Dr. Nepuni Athikho Ph: 91 8837334305 drnepuniathikho12@gmail.com Dr. Asang Ph: 91 8697109181,edemedicalcentre.org,nagaland,19.1152065,72.9317312
142,"Department of Palliative Care RCC & Civil Hospital, Dinthal, Aizawl 796001, Mizoram.",Dr. Jeremy Pautu Ph: 91 9436150301 jlpautu@gmail.com,,mizoram,23.7331197,92.7328776
143,"Synod Hospital Aizawl, Mizoram.",Dr. Lalchhanhima Ralte Ph: +91 9774539981 chhanhima@gmail.com Dr. Sanghaluna Ph: 91 9436141739 drsanghluna.renthlei@gmail.com,,mizoram,23.7722288,92.7310205
144,"North Eastern Indira Gandhi  Regional Institute of Health & Medical Sciences (NEIGRIHMS), Mawdiangdiang,  Shillong, Meghalaya.",prithwisbhat123@gmail.com,,meghalaya,25.5910328,91.9405492
145,"Palliative Care Clinic Department of Radiotherapy, Regional Institute of Medical Sciences, Imphal 795004, Manipur.",Ph: 91 385 2310633 Ext. 109 Fax: 91 385 2310625 drtomcha@redifmail.com,,manipur,24.8156662,93.9233021
146,"Palliative Care Society Imphal Shija Hospitals, Langol, Imphal 795004, Manipur.",Roger Khoirom Ph: 91 7005833323 khoiromroger@gmail.com,,manipur,24.8261259,93.9218422
147,"Cancer Care Foundation Pain & Palliative Care Clinic Ranade Hospital, Karad 415110, Maharashtra.",Dr. R. G. Ranade Ph: 91 21 6422 9272 Fax: 91 21 6422 9274 rgranade@sancharnet.in,,maharashtra,17.2699115,74.1807889
148,"Shanti Avedna Ashram Mumbai 216 Mount Mary Road, Bandra, Mumbai 400050, Maharashtra.","Dr. L.  J. de Souza Ph: 91 22 26427464, 91 22 26451702, 91 22 26454590 Fax: 91 22 26421889 shantiavednasadan@gmail.com",http://www.shantiavednasadan.in,maharashtra,19.0474425,72.8218983
149,"Tata Memorial Hospital Palliative Care Clinic Tata Memorial Hospital, Parel 400012, Mumbai  Maharashtra.","Prof. M. A. Muckaden, Radiation Oncologist Ph: 91 22 24177000, 91 22 24146750 - 55 Fax: 91 22 414 6937 muckadenma@tmc.gov.in, msoffice@tmc.gov.in",http://tmc.gov.in,maharashtra,18.9974885,72.8368042
150,"Cipla Palliative Care & Training Centre 118/1, Mumbai-Bangalore Highway, Warje, Pune 411058, Maharashtra.","Dr Priyadarshini Kulkarni, Medical Director priyadarshini.kulkarni@gmail.com Dr. Prince John Ph: 91 20 25231130, 91 20 25231131, 91 20 65292912 Fax: 91 20 25231133 info@carebeyondcure.org, info@ciplacare.com",www.carebeyondcure.org,maharashtra,18.5215358,73.78806
151,"G. M. Priya Hospital Dapegaon,  Ausa Taluka, Latur 413572, Maharashtra.",Dr. Jaishri Chouguley palliative.dapegaon@eha-health.org,,maharashtra,18.2046941,76.5012518
152,"PALCARE 7C, Trust House,  Next to Global Hospital,  Dr. Ernest Borges Road, Parel,  Mumbai - 400012, Maharashtra.","Dr. Jayarajan (Chief Medical Officer) Ph: 91 22 65512552, 91 22 65512551, 91 22 65512550, 91 9969251242 jayarajan.palcareindia@gmail.com",www.palcareindia.com View Brochure,maharashtra,18.9994452,72.8402218
153,"Palliative Care Centre NKP Salve Institute of Medical Sciences, Digdoh Hills,  Hingna Road, Nagpur 440019,  Maharashtra.",Dr. Prabhat Nichkaode rajanichkaode@gmail.com Dr. Ravindra Kshirsagar rmk11ngp@gmail.com Ph: 91 9423172802,,maharashtra,21.1417124,79.0497078
154,"Ishpremalaya Palliative Care Hospice Bhatwadi,  Nirukhe Road, Kolgaon,  Sawatwadi 416510, Maharashtra.",Sister Emily Ph: 91 23 363275605,,maharashtra,15.9221941,73.828273
155,"Jawaharlal Nehru Medical College Sawangi (Meghe),  Wardha 442005, Maharashtra.",Dr. Nitin Raisinghani Ph: 91 9975762211 raisinghani_nitin@yahoo.com,,maharashtra,20.7156345,78.5750751
156,"Romila Palliative Care Center An Initiative of SNEHA Somnath Lane, Next to Holy Family Hospital, Hill Road,  Bandra, Mumbai 400050, Maharashtra.","Pouruchisti Wadia Ph: 91 9029006333, 91 22 65906333 pouru.wadia@snehamumbai.org",View,maharashtra,19.0614875,72.8276129
157,"Simpatico Palliative Connect 203, Park Plaza, Opposite Kamla Nehru Park, Deccan Gymkhana,  Pune 411004, Maharashtra.",Dr. Priyadarshini Kulkarni Ph: 91 8888266444 info@simpatico.co.in,simpaticopalliative.org,maharashtra,18.5175357,73.8350381
158,"Snehaanchal Old Imambada Police Station Bulding, Jat-Tirodi,  Indira Nagar, Ajni, Nagpur 440 003. 	 Maharashtra.",Mr. Jimmy Rana Dr Mona Rai Ph: 91 8390223311 snehaanchal123@gmail.com,,maharashtra,21.417723,79.4179289
159,"Palliative Care Services, Bhaktivedanta Hospital & Research Institute, Srishti, Mira Road (E), Mira Road, Thane 401107, Mumbai.","Dr. Umesh Gujjar Ph: 91 7506 350 995 drubgujjar@gmail.com, drumesh.g@bhaktivedantahospital.com",www.bhaktivedantahospital.com,maharashtra,19.2701049,72.8704989
160,"Care India Medical Society, 804, Sadar Bazar, Pune, Maharashtra.","Ms. Fatima Lilani 91 20 26450093, 91 20 26436617, 91 20 26457072 fatimalilani@gmail.com",View,maharashtra,18.5076595,73.87046
161,"Dr. Dhiliwals Pain & Palliative Care Tagore Nagar - 1, Opp. Amrapali Bldg, Vikhroli East, Mumbai 400083, Maharashtra.",Ph: 9320846193 dr.sunil.dhiliwal@gmail.com,http://www.painpalliative.org/ View Brochure,maharashtra,19.1152065,72.9317312
162,"Stella Cancer Center Hospice Bena Patti, Merces,  Vasai, Maharashtra.",Ph: 91 250 2328606,View,maharashtra,19.3508293,72.7921321
163,"Cardinal Gracias Memorial Hospital Trust Palliative OPD, Bangli, Sandor, P. O.: Vasai, Palghar 401201, Maharashtra.","Dr. Swetlana Coelho Ph: 91 250 2322683, 91 250 2324220, 91 250 2325018 drswetlanacoelho@gmail.com",www.cardinalgraciashospital.com View Brochure,maharashtra,19.364336,72.805132
164,"Krishna Institute of Medical Sciences University Dept of Oncology, Karad, Satara 415110, Maharashtra.","Dr. Anand Gudur (Head of Dept.) Ph: 91 9890929412, 91 2164 241555 Ext. 283 anandgudur@gmail.com",,maharashtra,17.2600993,74.1763813
165,"Chinchpada Christian Hospital Chinchpada, Navapur taluka, Nandurbar District, PIN 425417 Maharashtra.",Dr. Ashita Singh (Programme Director) ashitasingh@live.com Mr. Daniel Kautikkar (Programme Coordinator) chinchpada@eha-health.org Ph: 91 259243243,View,maharashtra,21.190769,73.9214497
166,"OnCare N. K. Dhabhar Cancer Foundation Masina Hospital Compound, Sant Savta Mali Marg, Byculla, Mumbai 400027, Maharashtra.",Ph: 91 22 61841225 oncare.nkdcf@gmail.com Dr. Khurshid Mistry Ph: 91 9820739584 Dr. Pouruchisti Dhabhar Ph: 91 9820343852,www.dhabharcancerfoundation.org/,maharashtra,18.9754847,72.8361074
167,"PallEx Healthcare Sanjeevan Maternity & Surgical Hospital, D. P. Road end,  Opp. Aundh Telephone Exchange, Pune 411007, Maharashtra.","Dr Prince John Ph: 91 22 25548019, Ph: 91 9011754649 prince.john@pallexcare.com Simoni Binoy Ph: 91 9923150506",,maharashtra,18.5594131,73.8025448
168,"Deenanath Mangeshkar Hospital & Research Centre Near Mhatre Bridge, Erandawne, Pune 411004, Maharashtra.","Dr Sonali Bhasme Sahu Ph: 91 20 40151000, 91 9822173108",http://www.dmhospital.org,maharashtra,18.5020467,73.8322305
169,"Matha Vihar Nursing Home Stella Maris Convent Chunala, Post Manikgarth Road, Rajura Tq,  Dist: Chandrapur, PIN 442905, Maharashtra.",Sister Seena Ph: 91 9689564282 joseseena03@gmail.com,,maharashtra,19.7832561,79.3799252
170,"Mother Theresa Palliative Care Dayasagar Hospital, Amravati Camp, Amravati 444602, Maharashtra.","Sr. Dr. Linet (Sr. Dr. Viji Poulose visitng) Ph: 91 7464979434 amrithafcc@gmail.com, alphonsanag2009@gmail.com",,maharashtra,20.9364102,77.770707
171,"Jeevandhara Society of Sisters of St. Joseph St. Joseph’s Hospital Yerla, Maharashtra.","Sister Dr. Bindu Ph: 91 9405982938 pratyashasjh@gmail.com, binducsj@gmail.com",,maharashtra,21.20237,78.961926
172,"Sukoon Nilaya Palliative Care Centre King George V Memorial,  Anand Niketan, Near Famous Studio, Mahalaximi 400011, Maharashtra.",Sandhya Rajhans Ph: 91 9545846677 Pranali Lad Ph: 91 9664266525 kgvmpcc2021@gmail.com,www.kgvmtrust.org/ View Brochure,maharashtra,18.9888074,72.8230013
173,"Kolhapur Cancer Center A/p. R. S. No. 238,  (Opp. Mayur Petrol Pump) Gokul Shirgaon, Kolhapur 416234, Maharashtra.",Ph: 91 88880 24444 info@kolhapurcancercentre.com Dr. Chaitanya Patil Ph: 91 9764167788,https://kolhapurcancercentre.com,maharashtra,16.6634117,74.2656425
174,"Pediatric Palliative & Supportive Care Unit Bai Jerbai Wadia Hospital for Children, Parel, Mumbai 400012, Maharashtra.",Dr. Veronique Dinand Ph: 91 9971839244 verodinand@gmail.com Dr. Smriti Khanna Ph: 91 9892008228,www.wadiahospitals.org,maharashtra,19.0043118,72.8415244
175,"Shri Siddhivinayak Ganapati Cancer Hospital Sanjeevan Medical Foundation, Sangli Road, Miraj 416410, Maharashtra.",Ph: 91 233 2211601 cancermiraj@gmail.com Dr Amit Grover Ph: 91 9860482449 Mrs Mary Margaret Manda Ph: 91 8788286821,,maharashtra,16.8338904,74.6354323
176,"Mehermay Sanjeevan Palliative Cancer Care Centre Meherblessed Sanjeevan Welfare Foundation, Govindchhaya Farm, Near Maruti Mandir, At - Arangoan, Post - Meherabad,  Taluka - Nagar, District- Ahmednagar,  PIN - 414006, Maharashtra.",Ph: 91 9850988824 sanjeevanfoundation@gmail.com Mr. Mahesh Govind Pawar Ph: 91 9850988825 Mrs. Sandhya Mahesh Pawar Ph: 91 8308911119,,maharashtra,19.0257743,74.7165799
177,"Dr. Rucha’s Pain & Palliative Care Centre Yogyam Hospital, Vasai (West), Mumbai 401202, Maharashtra.","Dr. Rucha Patil Ph: 91 9922068927, 91 9175253003 rucha.d2e@gmail.com",,maharashtra,19.3878216,72.8264204
178,"Symponia Palliative Care Bharatiya Arogyanidhi Hospital, Mumbai-Juhu Scheme, Vile Parle (West), Mumbai 400059, Maharashtra.",Dr jagruti kamdar Ph: 91 9819025054 jagruti@thewellnesshost.com,,maharashtra,19.1113308,72.8284508
179,"Snehsawali Care Centre Sanj Sawali Care Foundation Near Mahindra Rstnaprabha Showroom, Opposite Kalpak Lawn, Beed Bypass Road, Aurangabad 431010, Maharashtra.",Dr Balaji Asegaonkar Ph: 91 9325078733 b_asegaonkar@yahoo.com Akshaya Patil Ph: 91 755 827 1868,,maharashtra,19.8519575,75.3171724
180,"SMBT Palliative Care Centre SMBT Medical College & Hospital, Nandi Hills, Dhamangaon, Tal. Igatpuri, Dist. Nashik, Nashik 422009, Maharashtra.",Ph: 91 7770068855 opm@smbt.edu.in Dr Warungase Hiraman Ph: 91 9420364157 Laxminarayan S Baviskar Ph: 91 7770068866,smbt.edu.in,maharashtra,19.7603083,73.7682782
181,"Padhar Hospital Betul Padhar, Betul 460005, Madhya Pradesh.","Dr. Prafulla Parmarth Ph: 91 9754518186, 91 7141 263337 Fax: 91 7141 263346 padharhospital@gmail.com",www.padharhospital.org,madhya pradesh,22.0550522,77.8648956
182,"Bhopal Pain & Palliative Care Centre Lakecity Hospital, B-27 Kasturba Nagar, Bhopal 462001, Madhya Pradesh.","Dr. Anil Jain Ph: 91 755 2602502, 91 9827093683 draniljain83@yahoo.co.in, lakecityhospital@gmail.com",www.lakecityhospital.net,madhya pradesh,23.2324312,77.4398656
183,"Karunalaya – Lala Lajpat Rai Hospice Jawaharlal Nehru Cancer Hospital/Research Centre, Idgah Hills, Bhopal, Madhya Pradesh.","Dr. B. Sanyal (Medical Director) Ph: 91 755 2665720, 91 755 2666374 Fax: 91 755 738325 jnchcancer@gmail.com",,madhya pradesh,20.8838826,75.6010896
184,"Indian Institute of Head and Neck Oncology (Indore Cancer Foundation) Pigdamber Road, Rau, (Near IIM Indore gate no 2), Indore 453331, Madhya Pradesh.","Ph:  91 731 2856353, 91 731 2014753 (9:30 am to 5:00 pm) Ph: 91 8224846664 (24 hours) Dr. Digpal Dharkar Ph: 91 9826050022 digpaldharkar@gmail.com Dr. Gauraiya Chinchalker palliativemedicineindore@gmail.com",,madhya pradesh,22.6758806,75.838541
185,"Choithram Hospital & Research Center Manikbagh Road, Indore 452010,  Madhya Pradesh.",Dr. Suruchi Singh Ph: 91 88890 88815 Dr. Amit Joshi Ph:  +91 89658 92204 amitjoshi2312@gmail.com,,madhya pradesh,22.6876476,75.8544417
186,"Christian Hospital Chhatarpur Chhatarpur, Mahoba Road, PIN 471001, Madhya Pradesh.",Mr. Vinay John (Consultant Nursing) chhatarpur@eha-health.org,,madhya pradesh,25.0361065,79.7929056
187,"Government Cancer Hospital Indore, Madhya Pradesh.",Dr. Akhil Garg Ph: 91 98930 24474,,madhya pradesh,22.711135,75.8805532
188,"Jawaharlal Nehru Cancer Hospital & Research Centre Idgah Hills, Bhopal 462001, Madhya Pradesh.",Dr. Aarti Kaul Patel Ph: 91 755 2665720 jnchcancer@gmail.com,www.jnch.nic.in/default.htm,madhya pradesh,23.2730315,77.3806136
189,"CAPF, Composite Hospital Border Security Force, Tekanpur, Gwalior 475005, Madhya Pradesh.",Dr. Thangalakshmi Arun Ph: +91 9865559647 Email: drthangalakshmi@gmail.com,,madhya pradesh,26.0023571,78.2803672
190,"Career Institute Of Medical Science, Bhopal Career Society, Opposite Bhel Dushehra Maidan, Govindpura, Bhopal 462023, Madhya Pradesh",Ph: 91 9301099405 info.cims03@gmail.com,,madhya pradesh,23.2309674,77.450915
191,"Dardsatya - The Palliative Care organization Pain and Palliative Medicine,  AIIMS, Bhopal.",Dr. Shiv Pratap Singh Rana (Consultant and Head) Ph: 91 9968856425 spsrana@gmail.com,,madhya pradesh,23.2094476,77.4581713
192,"New Life Clinic  Chetak Puri, (Opposite SBI Bank) Gwalior 474001, Madhya Pradesh.",Dr. Chandan Sahu Ph: 91 9039193607 dr.sahuchandan@gmail.com,,madhya pradesh,26.2094869,78.1649861
193,"SRJ CBCC Cancer Hospital A. B. Road (Near LIG Square) Indore 452008, Madhya Pradesh.",Dr. Shrenik Ostwal Ph: 91 9970975241 drshrenikostwal@gmail.com,,madhya pradesh,22.6798101,75.8433828
194,"Cancer and palliative care District hospital Ujjain Health department Madhya Pradesh, Near Chamunda Mata Chouraha District Hospital Ujjain, Ujjain 456010, Madhya Pradesh.",Dr. C. M. Tripathi Ph: 91 9425444017 stacheoff@gmail.com,,madhya pradesh,23.1853289,75.7829656
195,"Sri Aurobindo Medical College and Post graduate institute Ujjain Road,  MR 10 crossing,  Indore 453555, Madhya Pradesh.",Dr Pankaj Singhai Ph: 91 9920828452 doctorpsinghai@gmail.com,saimsonline.com,madhya pradesh,22.7960795,75.8451277
196,"J. K. Hospital, Bhopal L. N. Medical college Sarvadharm, C Sector, Kolar Road, Bhopal 462042, Madhya Pradesh.",Dr Roopesh Jain Ph: 91 9425025425 drroopeshjain@gmail.com,,madhya pradesh,23.1789826,77.4278636
197,"Lakshadweep Institute of Palliative Medicine Thanal Charitable Organization, Kavaratti 682555, Lakshadweep,",Abdhul Hameed Maulana Ph: 91 9495877410 Dr. Ali Azher Ph: 91 8281964363 aliazhermuhammed@gmail.com,www.thanallak.org,lakshadweep,10.5611803,72.6462029
198,"Karunyam Students Palliative Care Government T D Medical College, Vandanam, Alappuzha, Kerala.","Dr. Veena Ph: 91 9447456052, 91 9447439802",,kerala,9.4081174,76.347421
199,"Assisi Hospice & Palliative Care Centre P. O.: Punnapra, Alappuzha 688004, Kerala.","Dr. Geetha Vijay, Administrator Dr. Rajan Philip Mathew Ph: 91 477 2557497 Sr. Merzlin Ph: 91 477 2287497",www.painandpalliativecarethrissur.org,kerala,9.4494224,76.3354802
200,"IMA Pain & Palliative Clinic Chirakkadavom, Near St. Mary’s School, Kayamkulam 690 502, Kerala.",Dr. Radhakrishnan Dr. Ambika Sr. Mary Ph: 91 9847310812,,kerala,9.1692962,76.503839
201,"Sacred Heart General Hospital Green Gardens, P. O.: Cherthala, Alappuzha 688524, Kerala.",Dr. K. V. Mohan,,kerala,9.6619694,76.339097
202,"Sanjivani Multi Speciality Hospital P. O.: Kollakadavu, Chengannur, Alappuzha 690509, Kerala.",Dr. Darshana Pillai,,kerala,9.259299,76.5961806
203,"Kuriakose Chavara Memorial Hospital Nooranad, LS P O, Alappuzha 690571, Kerala.",Dr. Sr. Mary Padinjarepeedikayil,,kerala,9.1753251,76.624519
204,"Sreekantapuram Hospital Kandiyoor, Mavelikkara, Alappuzha, Kerala.",Dr. M. Venugopal,,kerala,9.250871,76.5274702
205,"Alappuzha District Initiative in Palliative Care (AIPC) General Hospital, Alappuzha, Kerala.","Ph: 91 9037425430, 91 8714166616 aipcalpy@gmail.com",,kerala,9.4937133,76.3397898
206,"Alapuzha AMA Palliative Care Center Pattaniyidukku, Sanathanam Ward, Alapuzha, Kerala.","Ph: 91 9746468101, 91 9447485230",,kerala,9.4955856,76.3388396
207,"Santhwanam Pain & Palliative Care Society   Suha Complex, PH-Ward, Alapuzha, Kerala.","Ph: 91 9447114130, 91 9447144200",,kerala,9.2503134,76.4804744
208,"NM Trust Palliative Care Center Valiyamaram, Alappuzha, Kerala.","Ph: 91 9037790913, 91 8089073801",,kerala,9.4849536,76.3324819
209,"Chass Karunya Medical & Palliative Care Trust  Pazhayangady, Alappuzha, Kerala.","Ph: 91 9496158292, 91 9847039715.",,kerala,9.48799,76.3260992
210,"Alfa Palliative Care Center  Near HMCA Chappal, Thathampally,  Alapuzha, Kerala.","Ph: 91 7559045530, 91 9747903088",,kerala,9.8972794,76.2578032
211,"CK Bhaskaran Karunya Pain & Palliative Care  Kallapuram, Muhamma, Alapuzha, Kerala.","Ph: 91 9446456262, 91 9497242358",,kerala,9.634188,76.3719637
212,"Pain & Palliative Care Unit,  MCH Vandanam,  Alapuzha, Kerala.",Ph: 91 9446537399,,kerala,9.4081174,76.347421
213,"Palliative Care District Unit General Hospital Alapuzha, Alapuzha, Kerala.",Ph: 91 8547 537525,,kerala,9.4785536,76.3433092
214,"Samhathi Palliattive Care  Mararikkulam,  Alapuzha, Kerala.",Ph, 91 478 2860778,kerala,9.6024343,76.3115598
215,"Vayojanakshemam Pain and Palliative care AMC 28/467 Sanathanapuram, P. O.: Alappuzha 3, PIN 688003, Kerala.","P. Viswanathan Pillai Ph: 91 9495439272, 91 8129771131 pvpillai1953@gmail.com",,kerala,38.9073497,-94.767132
216,"Bangalore Baptist Hospital Urban program: Palliative Care Department,  Bellary Road, Hebbal;  Bangalore 560024, Karnataka.","Dr Amy Siew & Dr Sapna Mathew Ph: 91 80 22024395, 91 80 22024700 palliative@bbh.org.in",www.bbh.org.in,Karnataka,13.0358406,77.5895705
